Genus	Basepaws_WGS1.DOWNSAMPLE_1M	Basepaws_WGS2.DOWNSAMPLE_1M	Bristle1.DOWNSAMPLE_1M	Kean5.DOWNSAMPLE_1M	Kean6a.DOWNSAMPLE_1M	Kean6b.DOWNSAMPLE_1M	Nebula_lcWGS.DOWNSAMPLE_1M	Ombre5.DOWNSAMPLE_1M	Ombre6.DOWNSAMPLE_1M	PetQCheck1.DOWNSAMPLE_1M	PetQCheck2.DOWNSAMPLE_1M	PetQCheck3.DOWNSAMPLE_1M	PetQCheck4.DOWNSAMPLE_1M	Psomagen1a.DOWNSAMPLE_1M	Psomagen1b.DOWNSAMPLE_1M	Psomagen2.DOWNSAMPLE_1M	Psomagen3.DOWNSAMPLE_1M	Psomagen4.DOWNSAMPLE_1M	SequencingDotCom_WGS.DOWNSAMPLE_1M	thryve2.DOWNSAMPLE_1M	thryve3a.DOWNSAMPLE_1M	thryve3b.DOWNSAMPLE_1M	thryve4.DOWNSAMPLE_1M	uBiome_Fecal2013.DOWNSAMPLE_1M	uBiome_Fecal2014.DOWNSAMPLE_1M	uBiome_Fecal2019.DOWNSAMPLE_1M	uBiome_Oral2014.DOWNSAMPLE_1M	uBiome_Oral2019.DOWNSAMPLE_1M	Veritas_WGS-DOWNSAMPLE_1M
Adlercreutzia	2	13	1	319	350	922	2	4	5	129	108	107	51	104	374	690	1395	2802	0	3	3	8	25	311	44	653	0	0	0
Denitrobacterium	1	3	0	3	2	22	0	0	0	26	14	13	3	1	9	11	25	26	0	0	0	0	0	24	4	38	0	0	0
Cryptobacterium	1	5	0	0	5	3	1	1	0	0	0	0	0	2	3	6	2	3	0	1	0	1	1	5	1	3	0	0	0
Aquihabitans	4	19	0	0	1	21	4	0	0	1	0	0	1	0	9	5	8	34	1	0	1	0	1	1	0	0	0	0	0
Actinomarinicola	4	10	0	0	0	5	0	0	0	0	0	0	0	0	3	6	11	8	0	0	0	0	0	0	0	0	0	0	0
Iamia	1	30	0	1	0	9	1	0	0	0	0	0	0	1	3	7	8	8	0	0	0	0	0	0	0	0	0	3	0
Ilumatobacter	2	9	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter	8	43	1	0	1	39	1	0	0	0	1	0	0	0	22	25	47	64	0	0	0	0	0	1	0	1	0	0	0
Baekduia	1	17	0	0	3	19	1	0	0	0	0	0	0	0	3	8	11	12	0	0	0	0	0	0	0	0	0	0	0
Paraconexibacter	3	28	0	0	0	3	0	0	0	0	0	0	0	0	4	4	6	12	0	0	0	0	0	0	0	0	0	1	0
Conexibacter	2	64	2	11	10	27	0	0	0	1	0	0	0	12	10	14	34	28	0	0	0	0	0	0	0	0	0	4	0
Capillimicrobium	2	7	1	0	0	8	2	0	0	0	0	0	0	0	4	7	18	22	0	0	0	0	0	0	0	0	0	0	0
Euzebya	1	25	1	0	1	9	1	0	0	0	0	0	0	0	5	5	16	5	0	0	0	0	0	8	1	3	0	11	0
Nostoc	100	140	3	0	0	54	3	0	0	0	0	0	0	1	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0
Anabaena	55	12	1	0	0	31	0	0	0	0	0	0	0	0	16	22	0	0	1	0	0	0	0	0	0	0	0	0	0
Trichormus	9	7	0	0	0	1	1	0	0	0	1	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Cylindrospermum	3	4	1	0	0	3	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Richelia	2	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calothrix	73	93	1	0	0	54	0	0	0	0	0	0	0	0	49	51	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolichospermum	8	10	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Anabaenopsis	5	8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nodularia	4	12	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerospermopsis	4	6	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cylindrospermopsis	2	2	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Fischerella	12	19	1	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Scytonema	8	21	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0
Brasilonema	2	6	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tolypothrix	11	14	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rivularia	7	11	0	0	0	4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Geminocystis	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chondrocystis	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gloeocapsa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusAtelocyanobacterium	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0
Gloeothece	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halothece	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Euhalothece	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rippkaea	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crocosphaera	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcystis	19	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cyanobacterium	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planktothrix	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcoleus	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxynema	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Moorena	10	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0
Oscillatoria	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phormidium	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Geitlerinema	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allocoleopsis	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crinalium	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Koinonema	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus	49	233	3	0	2	99	7	0	0	0	2	0	0	6	51	72	135	143	1	0	0	0	0	0	0	0	0	0	0
Haploplasma	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasma	8	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0
Mariniplasma	6	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Alteracholeplasma	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Metamycoplasma	29	0	26	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
Mycoplasmoides	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0
Malacoplasma	7	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	28	0	0	4	12	0
Deinococcus	28	0	3	2	5	0	9	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	2	0	1	0	5	0
Thermus	19	0	1	0	0	0	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Meiothermus	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanithermus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerolinea	3	0	0	26	74	0	0	0	0	0	1	0	1	18	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Brevefilum	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pelolinea	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	6	0
Chloroflexus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Roseiflexus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehalococcoides	4	0	0	1	4	0	2	0	0	1	1	1	0	2	15	0	0	0	0	0	0	0	0	11	0	1	0	1	0
Ktedonosporobacter	4	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerobacter	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldilinea	1	0	0	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusPromineofilum	1	0	0	1	2	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	16	1	12	0	9	0
Tepidiforma	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Fimbriimonas	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteroides	8358	3427	54	193415	326157	375663	339	5755	2273	1063	921	1714	454	92894	386396	383635	280827	144753	7	5383	4698	4879	1782	20023	2334	15543	4	768	0
Phocaeicola	371	267	6	34473	107604	79059	18	3761	3181	3191	2958	3811	1337	58745	172141	115330	59219	33591	0	9135	6627	6950	933	31472	6525	14074	2	3	0
Prevotella	85	2233	5553	2289	175	512	9802	322	11	15812	21767	12410	13113	99	587	707	490	392	1009	29	49	49	14	195	384	3169	1071	77147	6
Paraprevotella	3	62	8	1	0	221	15	2	1	1	1	1	1	2	196	187	238	199	1	1	3	2	1	3	2	1	0	0	0
Parabacteroides	19	658	7	2511	5109	8394	20	232	97	636	808	569	150	1836	8783	10687	5717	3384	1	257	176	177	48	1042	135	309	0	2	0
Tannerella	5	21424	32	0	1	37	160	1	0	0	0	0	0	0	23	33	36	19	0	1	1	0	0	0	0	0	5	29	0
Dysgonomonas	11	88	1	21	66	6	2	3	1	1	2	7	4	21	6	7	6	6	0	0	2	1	1	2	0	5	0	1	0
Proteiniphilum	9	128	3	7	31	14	3	1	0	0	0	1	0	5	44	36	7	9	0	1	0	3	2	0	0	0	0	1	0
Petrimonas	1	71	1	4	3	7	2	0	0	0	0	0	0	0	6	13	4	3	0	0	0	0	0	0	0	0	0	3	0
Porphyromonas	15	11532	521	1656	23	62	435	75	0	0	4	2	0	11	54	112	85	62	16	1	1	3	1	124	173	1049	106	4545	0
Alistipes	9	264	15	8834	50262	71606	43	673	836	43	22	59	21	14575	50559	72590	145951	240397	0	1743	2055	2653	3069	4638	728	4079	1	1	0
CandidatusAzobacteroides	9	7	0	21	56	0	0	1	0	0	0	0	0	17	0	1	0	3	0	0	1	0	0	3	0	2	0	4	0
Butyricimonas	5	70	1	2106	7577	4255	3	100	78	0	0	0	0	2180	2958	1895	2224	6181	0	131	108	112	117	8	1	962	0	21	0
Odoribacter	3	81	0	965	5904	3708	1	67	85	223	135	460	87	2698	4634	3015	1356	2156	1	161	126	107	65	1130	361	344	0	0	0
Paludibacter	6	85	3	2	7	5	1	0	0	0	0	0	0	2	4	10	7	3	1	1	0	0	0	0	0	15	0	13	0
Salinivirga	5	21	0	2	9	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Muribaculum	3	75	1	1	2	74	10	0	0	0	0	0	0	2	154	110	62	34	0	1	0	0	0	9	0	1	0	0	0
Duncaniella	1	81	9	6	13	54	19	0	0	1	0	1	0	5	82	87	59	34	0	1	0	0	0	9	0	0	0	0	0
Coprobacter	2	58	0	0	0	131	3	1	0	0	0	0	0	0	156	167	131	62	0	0	0	0	0	1	0	0	0	0	0
Maribellus	8	35	2	0	0	5	1	0	0	0	0	0	0	0	1	4	4	7	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium	5	53	1	0	0	9	4	0	0	0	0	0	0	0	4	11	5	7	0	0	0	0	0	0	0	0	0	0	0
Alkalitalea	8	27	0	1	12	4	2	0	0	0	0	0	0	1	2	3	5	4	0	1	0	0	0	0	0	2	0	18	0
Alkaliflexus	2	32	1	0	0	5	0	0	0	0	0	0	0	0	1	4	8	3	0	0	0	0	0	0	0	0	0	0	0
Labilibaculum	5	18	2	0	3	2	2	0	0	1	1	0	1	1	3	11	5	2	0	0	0	0	0	1	0	0	0	1	0
Flavobacterium	972	1662	28	3	7	341	24	0	0	3	0	0	0	2	230	309	190	253	9	1	0	0	0	6	0	0	0	1	0
Polaribacter	150	295	8	0	0	46	4	0	0	0	0	0	0	0	22	61	37	44	2	0	0	0	0	0	0	0	0	0	2
Capnocytophaga	60	31608	244	0	3	49	138	0	0	0	0	0	0	0	33	41	29	30	367	0	0	0	0	0	0	0	21	387	0
Aquimarina	52	113	1	0	0	20	1	0	0	1	0	0	0	0	7	7	3	49	0	0	0	0	0	0	0	0	0	0	0
Winogradskyella	47	167	4	2	2	13	1	0	0	1	0	0	0	1	7	12	10	11	1	0	0	0	0	0	0	0	0	0	0
Cellulophaga	42	84	3	0	0	17	3	0	0	0	0	0	0	0	26	26	26	14	0	0	0	0	0	0	0	0	0	0	0
Tenacibaculum	36	133	3	0	2	26	0	0	0	0	0	0	0	2	8	27	8	30	2	0	0	0	0	0	1	0	0	0	0
Maribacter	35	106	1	0	3	4	4	0	0	0	0	0	0	1	4	13	11	12	0	0	0	0	0	0	0	0	0	1	0
Formosa	30	89	0	0	1	11	0	0	0	0	0	0	0	0	6	16	10	12	0	0	0	0	0	0	0	0	0	0	0
Myroides	29	158	3	0	0	12	2	0	0	0	0	0	0	0	32	14	5	6	0	0	1	0	0	0	0	0	0	1	0
Nonlabens	29	123	2	0	1	10	2	0	0	0	0	0	0	0	5	7	9	6	0	1	0	0	0	0	0	0	0	4	0
Lacinutrix	29	72	0	0	0	9	2	0	0	0	0	0	0	0	6	12	10	5	2	0	0	0	0	0	0	0	0	0	0
Lutibacter	24	60	0	0	0	5	1	0	0	0	0	0	0	0	9	6	7	6	0	0	0	0	0	0	0	0	0	0	0
Algibacter	24	59	1	0	0	0	1	0	0	0	0	0	0	0	2	6	2	14	1	0	0	0	0	0	0	0	0	0	0
Muricauda	23	138	1	0	0	15	1	0	0	0	0	1	0	0	6	22	13	11	0	0	0	0	0	0	0	0	0	0	0
Gramella	22	99	5	0	0	20	1	0	0	0	0	0	0	0	7	10	12	17	1	0	0	0	0	0	0	0	0	4	0
Kordia	18	45	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0
Aequorivita	15	48	0	0	0	7	0	0	0	0	0	0	0	0	6	3	3	4	0	0	0	0	0	0	0	1	0	0	0
Psychroflexus	14	27	0	0	1	2	0	0	0	0	0	0	0	0	2	2	4	9	0	0	0	0	0	0	0	0	0	0	0
Seonamhaeicola	10	39	1	0	0	4	0	0	0	0	0	0	0	0	3	6	2	3	0	0	0	0	0	0	0	0	0	0	0
Salegentibacter	10	66	0	0	0	7	0	0	0	0	0	0	0	0	8	6	12	12	0	0	0	0	0	0	0	0	0	0	0
Flagellimonas	9	48	1	0	0	2	0	0	0	0	0	0	0	0	3	2	5	9	0	0	0	0	0	0	0	0	0	0	0
Mesoflavibacter	9	28	0	0	0	4	0	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Zunongwangia	9	35	1	0	0	2	0	0	0	0	0	0	0	0	3	6	4	5	0	0	0	0	0	0	0	0	0	0	0
Antarcticibacterium	9	45	1	0	0	3	0	0	0	0	0	0	0	0	3	5	5	5	0	0	0	0	0	0	0	0	0	0	0
Aureibaculum	9	29	0	0	0	3	0	0	0	0	0	0	0	0	8	3	2	3	0	0	0	0	0	0	0	0	0	0	0
Wenyingzhuangia	8	24	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Olleya	8	29	0	0	0	5	0	0	0	0	0	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0
Sinomicrobium	7	16	0	0	0	3	0	0	0	0	0	0	0	0	2	6	3	3	0	0	0	0	0	0	0	0	0	0	0
Psychroserpens	7	4	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Arenibacter	6	29	2	0	0	3	0	0	0	0	0	0	0	0	2	4	1	11	0	0	0	0	0	0	0	0	0	0	0
Tamlana	6	15	0	0	0	10	0	0	0	0	0	0	0	0	3	8	8	23	0	0	0	0	0	0	0	0	0	0	0
Abyssalbus	6	26	0	0	0	5	1	0	0	0	0	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0
Sabulilitoribacter	6	12	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Urechidicola	5	32	1	0	0	1	1	0	0	0	0	0	0	0	1	3	2	5	0	0	0	0	0	0	0	0	0	0	0
Bizionia	5	13	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Mariniflexile	5	30	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zhouia	5	19	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0
Siansivirga	5	9	1	0	0	9	0	0	0	0	0	0	0	0	17	17	3	4	0	0	0	0	0	0	0	1	0	0	0
Changchengzhania	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0
Oceanihabitans	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Rasiella	4	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pukyongia	4	7	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0
Aegicerativicinus	4	4	0	0	0	4	0	0	0	0	0	0	0	0	6	7	3	1	1	0	0	0	0	0	0	0	0	0	0
Aggregatimonas	4	12	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Salinimicrobium	4	18	1	0	0	6	0	0	0	0	0	0	0	0	2	3	3	2	1	0	0	0	0	0	0	0	0	0	0
Marixanthomonas	4	13	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Galbibacter	4	15	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Dokdonia	3	45	0	0	0	8	0	0	0	0	0	0	0	0	4	7	2	1	1	0	0	0	0	0	0	0	0	0	0
Zobellia	3	32	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	7	0	0	0	0	0	0	0	0	0	0	0
CandidatusArcticimaribacter	3	16	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Constantimarinum	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
Leeuwenhoekiella	3	19	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	6	1	0	0	0	0	0	0	0	0	0	0
Euzebyella	3	21	0	0	1	4	0	0	0	0	0	0	0	1	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0
Sediminicola	3	17	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Flavivirga	3	23	1	0	0	2	2	0	0	0	0	0	0	0	5	2	3	3	1	0	0	0	0	0	0	0	0	0	0
Gillisia	2	15	1	0	0	0	1	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0
Muriicola	2	11	0	0	0	2	0	0	0	0	0	0	0	0	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0
Croceibacter	2	13	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Costertonia	1	24	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0
Gilvibacter	1	21	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium	296	4028	40	1	0	180	47	0	0	1	1	2	0	0	132	176	162	195	18	0	0	0	0	0	0	0	0	1	0
Kaistella	23	497	5	0	0	18	2	0	0	0	0	0	0	0	10	10	14	20	0	0	0	0	0	0	0	0	0	20	0
Epilithonimonas	10	166	5	0	0	22	2	0	0	0	0	0	0	0	29	30	16	11	1	0	0	0	0	0	0	0	0	0	0
Elizabethkingia	45	414	8	0	0	20	1	0	0	0	0	0	0	0	11	13	16	25	4	0	0	0	0	0	0	0	0	17	0
Empedobacter	22	77	0	0	0	17	1	0	0	0	0	0	0	0	13	24	8	7	1	0	0	0	0	0	0	0	0	0	0
Apibacter	16	82	4	0	1	0	2	0	0	0	0	0	0	0	6	9	7	4	0	0	0	0	0	0	0	0	0	6	0
Ornithobacterium	15	89	2	0	0	3	0	0	0	0	0	0	0	0	7	6	14	3	0	0	0	0	0	0	0	0	0	0	0
Riemerella	11	441	2	0	0	11	1	0	0	0	0	0	0	0	10	6	8	3	4	0	0	0	0	0	0	0	0	100	0
Cloacibacterium	11	254	4	0	0	11	2	0	0	0	0	0	0	0	8	8	3	1	2	0	0	0	0	0	0	0	0	2	0
Faecalibacter	8	20	0	0	2	12	0	0	0	0	0	0	0	0	10	16	3	3	0	0	0	0	0	0	0	0	0	0	0
Weeksella	2	9	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	0	0	0	0	0	0	0	0
Bergeyella	2	129	4	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0
Cruoricaptor	1	85	2	0	0	0	1	0	0	0	0	0	0	0	2	2	5	3	0	0	0	0	0	0	0	0	0	0	0
Blattabacterium	70	164	1	5	23	13	4	0	0	0	0	0	0	8	9	16	28	32	2	1	0	0	0	3	0	0	0	2	0
Fluviicola	6	18	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0
Crocinitomix	4	11	0	0	0	5	1	0	0	0	0	1	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0
CandidatusSulcia	4	11	1	6	9	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	7	0	3	0
Parvicella	4	12	0	0	0	2	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Owenweeksia	1	17	0	1	6	2	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0
Croceimicrobium	1	13	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichthyobacterium	2	6	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
Hymenobacter	35	412	4	0	3	153	21	0	0	0	1	0	0	0	105	161	215	199	3	0	0	0	0	2	0	1	0	4	0
Pontibacter	13	80	2	1	0	36	0	0	0	0	1	1	0	2	34	43	51	38	0	0	0	1	0	1	0	0	0	5	0
Adhaeribacter	12	25	1	1	10	8	1	1	0	0	0	0	0	0	6	23	6	8	0	1	0	2	2	0	0	0	0	1	0
Rufibacter	9	33	0	0	0	11	2	0	0	0	0	0	0	0	11	17	17	17	0	0	0	0	0	0	0	0	0	0	0
Nibribacter	3	7	0	0	0	4	1	0	0	0	0	0	0	0	2	7	5	2	0	0	0	0	0	0	0	0	0	0	0
Dyadobacter	24	96	1	0	0	16	5	0	0	0	0	0	0	0	26	28	23	20	0	0	0	0	0	8	1	0	0	0	0
Runella	17	45	1	0	0	8	0	0	0	0	0	0	0	0	5	10	18	7	0	0	0	0	0	1	0	0	0	1	0
Marinilongibacter	6	14	1	0	0	4	0	0	0	0	0	0	0	0	25	9	5	3	0	0	0	0	0	0	0	0	0	0	0
Fibrella	5	24	1	0	0	13	1	0	0	0	0	0	0	0	13	7	20	18	0	0	0	0	0	0	0	0	0	1	0
Leadbetterella	4	10	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Larkinella	4	26	0	0	0	15	0	0	0	0	0	0	0	0	5	10	15	5	0	0	0	0	0	0	1	0	0	0	0
Arcticibacterium	4	17	0	0	2	1	0	0	0	2	0	0	1	2	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0
Emticicia	3	13	0	8	36	1	1	0	0	0	0	0	0	4	3	2	1	11	0	0	0	0	0	0	0	0	0	0	0
Echinicola	21	94	0	0	0	44	6	0	0	0	0	0	0	0	29	44	36	34	0	0	0	0	1	0	0	0	0	1	0
Algoriphagus	14	67	3	0	0	9	1	0	0	0	0	0	0	0	4	12	7	5	0	0	0	0	0	0	0	0	0	1	0
Cyclobacterium	8	33	0	0	0	5	1	0	0	0	0	0	0	0	6	0	4	7	0	0	0	0	0	0	0	0	0	0	0
Belliella	7	4	0	0	6	5	1	0	0	0	0	0	0	2	9	5	1	4	0	0	0	0	0	0	0	0	0	0	0
Aquiflexum	4	20	0	0	1	5	0	0	0	0	0	0	0	0	1	2	4	6	0	0	0	0	0	0	0	0	0	2	0
Mongoliitalea	2	13	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	0	0	0	0	1	0	0	0	0	0
Spirosoma	36	176	6	46	68	63	4	3	1	8	5	1	2	42	34	49	63	37	2	0	1	1	0	35	9	10	0	53	0
Rhodocytophaga	7	17	0	0	3	5	0	0	0	0	0	0	0	1	4	4	1	4	0	0	0	0	0	0	0	0	0	0	0
